asin,sku,platform,date,organic_sales,paid_sales,total_sales,units_sold,cost_per_unit,selling_price,margin_per_unit,inventory_value,days_of_supply
BPJA1WJ0T,SKU-00037,amazon,2025-07-11 13:02:28.163485,124.81,45.93,170.73,4,29.02,42.68,13.66,2262.61,57
BPAC56T4U,SKU-00038,amazon,2025-07-11 13:02:28.163485,91.57,41.64,133.21,2,29.64,66.6,36.96,2169.88,71
BFEL6246H,SKU-00039,walmart,2025-07-11 13:02:28.163485,118.15,8.98,127.13,4,20.95,31.78,10.83,2121.88,61
BID25OWF7,SKU-00040,walmart,2025-07-11 13:02:28.163485,69.18,18.18,87.36,2,14.52,43.68,29.16,2487.26,60
B5935A0L7,SKU-00041,amazon,2025-07-11 13:02:28.163485,46.04,63.97,110.01,4,13.06,27.5,14.44,684.42,62
B253J2D54,SKU-00042,walmart,2025-07-11 13:02:28.163485,17.04,17.17,34.21,0,18.68,34.21,15.53,3415.97,80
BI3QK2IAG,SKU-00043,amazon,2025-07-11 13:02:28.163485,65.22,15.87,81.09,1,39.37,81.09,41.73,4125.91,22
BL58KXO9T,SKU-00044,amazon,2025-07-11 13:02:28.163485,103.3,34.27,137.57,5,11.16,27.51,16.36,764.43,34
B7E8G8JDP,SKU-00045,walmart,2025-07-11 13:02:28.163485,19.48,11.25,30.74,1,15.47,30.74,15.27,2002.69,71
B0LVSNUJZ,SKU-00046,walmart,2025-07-11 13:02:28.163485,48.54,36.55,85.08,1,32.03,85.08,53.05,2463.62,53
BA7TZ0YNC,SKU-00047,walmart,2025-07-11 13:02:28.163485,32.58,8.45,41.04,1,15.61,41.04,25.43,1160.99,72
BXLL4ZKLO,SKU-00048,walmart,2025-07-11 13:02:28.163485,133.26,29.26,162.52,9,7.45,18.06,10.6,845.86,78
BOKEP7Y6W,SKU-00049,walmart,2025-07-11 13:02:28.163485,76.74,6.81,83.55,4,13.56,20.89,7.33,2264.78,62
BKTAKPUXQ,SKU-00050,amazon,2025-07-11 13:02:28.163485,70.59,23.12,93.71,2,25.05,46.86,21.81,3291.9,62
BXAJI0Y6D,SKU-00001,walmart,2025-07-12 13:02:28.163485,46.53,20.17,66.69,1,29.47,66.69,37.22,1962.57,30
BPBHSAHXT,SKU-00002,amazon,2025-07-12 13:02:28.163485,172.66,17.42,190.08,3,40.9,63.36,22.45,2962.75,42
BHV3A3ZMF,SKU-00003,walmart,2025-07-12 13:02:28.163485,89.84,47.02,136.85,2,37.06,68.43,31.37,5297.02,33
B8MDD4V30,SKU-00004,walmart,2025-07-12 13:02:28.163485,155.68,80.91,236.59,3,53.62,78.86,25.24,6634.76,90
BT9NT3W5U,SKU-00005,amazon,2025-07-12 13:02:28.163485,55.01,51.67,106.68,1,68.65,106.68,38.02,8426.78,76
BZBIKCIDK,SKU-00006,walmart,2025-07-12 13:02:28.163485,110.27,74.03,184.3,4,27.15,46.07,18.93,4546.62,19
BWNNHJ7XV,SKU-00007,amazon,2025-07-12 13:02:28.163485,36.23,22.18,58.41,2,9.04,29.2,20.16,550.83,78
BG0FN9XUY,SKU-00008,amazon,2025-07-12 13:02:28.163485,5.28,0.69,5.97,0,3.69,5.97,2.28,473.98,51
B41IBLJH7,SKU-00009,walmart,2025-07-12 13:02:28.163485,69.47,19.71,89.18,4,11.45,22.29,10.85,1225.39,61
B5LXO6QJI,SKU-00010,walmart,2025-07-12 13:02:28.163485,102.61,44.46,147.07,5,17.05,29.41,12.36,3030.63,85
BUJV6OH9S,SKU-00011,walmart,2025-07-12 13:02:28.163485,122.18,107.48,229.67,6,12.38,38.28,25.9,1926.33,87
BDBDW2PCN,SKU-00012,walmart,2025-07-12 13:02:28.163485,158.5,31.67,190.17,3,32.73,63.39,30.67,6317.95,74
B9T84AZYT,SKU-00013,walmart,2025-07-12 13:02:28.163485,12.75,9.83,22.58,0,6.8,22.58,15.79,953.98,28
BJXEPQ85J,SKU-00014,walmart,2025-07-12 13:02:28.163485,8.55,5.86,14.41,0,6.53,14.41,7.88,1216.12,69
BSG65KXVF,SKU-00015,amazon,2025-07-12 13:02:28.163485,92.46,73.48,165.94,4,21.86,41.49,19.63,1400.11,40
B1T2TALA7,SKU-00016,walmart,2025-07-12 13:02:28.163485,42.72,17.18,59.9,1,19.68,59.9,40.22,1354.73,68
B53LC58DR,SKU-00017,walmart,2025-07-12 13:02:28.163485,31.17,7.47,38.64,0,12.59,38.64,26.06,1306.71,30
BC11ERTJ5,SKU-00018,amazon,2025-07-12 13:02:28.163485,30.99,21.03,52.02,0,28.25,52.02,23.77,1435.09,57
BPHT0HL9X,SKU-00019,walmart,2025-07-12 13:02:28.163485,99.52,96.89,196.41,6,12.49,32.73,20.25,1807.94,90
BPSEIMVIH,SKU-00020,amazon,2025-07-12 13:02:28.163485,20.76,9.09,29.85,0,10.37,29.85,19.49,1767.92,58
BCWI64CIY,SKU-00021,amazon,2025-07-12 13:02:28.163485,200.26,82.54,282.8,3,43.1,94.27,51.17,4439.44,36
BHE7UR23G,SKU-00022,walmart,2025-07-12 13:02:28.163485,199.48,18.41,217.88,2,75.55,108.94,33.39,11366.41,70
BDPPQ0Y9D,SKU-00023,walmart,2025-07-12 13:02:28.163485,39.44,3.1,42.54,0,13.02,42.54,29.53,2086.32,48
BOM5IGQPK,SKU-00024,amazon,2025-07-12 13:02:28.163485,4.01,5.01,9.02,0,4.58,9.02,4.44,445.45,63
BI7P5TB94,SKU-00025,walmart,2025-07-12 13:02:28.163485,234.77,149.25,384.02,5,26.67,76.8,50.13,4955.36,30
B874FRHOC,SKU-00026,amazon,2025-07-12 13:02:28.163485,229.24,66.36,295.6,4,41.4,73.9,32.5,6904.96,34
BN9J2QP89,SKU-00027,walmart,2025-07-12 13:02:28.163485,176.53,52.25,228.78,4,32.82,57.2,24.38,1905.99,33
BUZFK8UT0,SKU-00028,walmart,2025-07-12 13:02:28.163485,209.07,20.95,230.02,2,79.62,115.01,35.39,10005.35,65
BCVS4F8CG,SKU-00029,walmart,2025-07-12 13:02:28.163485,4.81,0.69,5.5,0,1.93,5.5,3.57,297.28,40
BVYIE6IVW,SKU-00030,amazon,2025-07-12 13:02:28.163485,4.33,5.32,9.65,0,3.1,9.65,6.56,315.11,51
BPVS7HZIO,SKU-00031,walmart,2025-07-12 13:02:28.163485,70.73,20.23,90.96,1,45.81,90.96,45.14,4197.54,29
BYKL1CQ99,SKU-00032,amazon,2025-07-12 13:02:28.163485,36.12,7.76,43.88,1,16.52,43.88,27.36,3300.28,50
BCHJ755NF,SKU-00033,amazon,2025-07-12 13:02:28.163485,252.43,56.49,308.92,5,29.24,61.78,32.54,3309.79,78
B4ZW9XA3K,SKU-00034,amazon,2025-07-12 13:02:28.163485,40.55,11.2,51.76,1,24.16,51.76,27.59,3810.22,22
BX7EEDTJV,SKU-00035,walmart,2025-07-12 13:02:28.163485,59.08,22.67,81.75,1,33.26,81.75,48.49,2669.28,51
BZHWJR64D,SKU-00036,walmart,2025-07-12 13:02:28.163485,197.47,80.19,277.66,6,30.81,46.28,15.47,1571.67,58
BPJA1WJ0T,SKU-00037,amazon,2025-07-12 13:02:28.163485,18.35,4.68,23.03,0,11.83,23.03,11.2,1244.47,52
BPAC56T4U,SKU-00038,walmart,2025-07-12 13:02:28.163485,87.22,80.74,167.96,6,13.49,27.99,14.5,1671.96,60
BFEL6246H,SKU-00039,walmart,2025-07-12 13:02:28.163485,97.7,80.32,178.02,6,20.22,29.67,9.45,3128.03,61
BID25OWF7,SKU-00040,walmart,2025-07-12 13:02:28.163485,91.73,108.38,200.12,2,45.32,100.06,54.74,4709.48,38
B5935A0L7,SKU-00041,amazon,2025-07-12 13:02:28.163485,376.14,38.89,415.03,5,42.43,83.01,40.58,5628.94,69
B253J2D54,SKU-00042,amazon,2025-07-12 13:02:28.163485,24.84,6.65,31.49,0,9.88,31.49,21.61,980.12,41
BI3QK2IAG,SKU-00043,walmart,2025-07-12 13:02:28.163485,42.91,13.29,56.2,0,33.07,56.2,23.13,4343.72,76
BL58KXO9T,SKU-00044,walmart,2025-07-12 13:02:28.163485,37.91,8.55,46.45,0,21.78,46.45,24.67,1988.46,68
B7E8G8JDP,SKU-00045,amazon,2025-07-12 13:02:28.163485,21.37,14.63,35.99,0,17.13,35.99,18.86,1748.35,86
B0LVSNUJZ,SKU-00046,walmart,2025-07-12 13:02:28.163485,80.28,13.7,93.98,3,16.67,31.33,14.66,2275.78,15
BA7TZ0YNC,SKU-00047,walmart,2025-07-12 13:02:28.163485,155.36,50.39,205.75,4,30.12,51.44,21.32,2186.02,89
BXLL4ZKLO,SKU-00048,amazon,2025-07-12 13:02:28.163485,78.24,115.05,193.28,5,25.78,38.66,12.87,4652.79,18
BOKEP7Y6W,SKU-00049,walmart,2025-07-12 13:02:28.163485,286.55,22.55,309.1,4,37.69,77.28,39.59,4557.86,21
BKTAKPUXQ,SKU-00050,walmart,2025-07-12 13:02:28.163485,25.97,12.87,38.84,0,13.91,38.84,24.92,1992.13,40
BXAJI0Y6D,SKU-00001,amazon,2025-07-13 13:02:28.163485,17.84,16.52,34.36,0,12.93,34.36,21.43,1811.32,75
BPBHSAHXT,SKU-00002,amazon,2025-07-13 13:02:28.163485,310.47,56.61,367.08,4,31.79,91.77,59.98,2098.53,62
BHV3A3ZMF,SKU-00003,walmart,2025-07-13 13:02:28.163485,106.57,78.71,185.28,6,17.59,30.88,13.29,1770.82,75
B8MDD4V30,SKU-00004,walmart,2025-07-13 13:02:28.163485,45.36,7.59,52.96,0,23.1,52.96,29.85,3549.68,35
BT9NT3W5U,SKU-00005,amazon,2025-07-13 13:02:28.163485,13.17,11.88,25.05,1,17.18,25.05,7.86,2497.65,89
BZBIKCIDK,SKU-00006,walmart,2025-07-13 13:02:28.163485,33.15,37.59,70.74,1,39.81,70.74,30.93,6176.26,89
BWNNHJ7XV,SKU-00007,amazon,2025-07-13 13:02:28.163485,236.23,34.8,271.03,4,46.83,67.76,20.93,6279.8,43
BG0FN9XUY,SKU-00008,walmart,2025-07-13 13:02:28.163485,104.74,53.54,158.27,5,21.74,31.65,9.91,1199.37,86
B41IBLJH7,SKU-00009,walmart,2025-07-13 13:02:28.163485,46.33,24.73,71.06,0,26.59,71.06,44.47,4007.44,20
B5LXO6QJI,SKU-00010,amazon,2025-07-13 13:02:28.163485,95.85,27.26,123.11,2,32.72,61.56,28.84,1938.93,23
BUJV6OH9S,SKU-00011,walmart,2025-07-13 13:02:28.163485,104.09,63.18,167.27,10,6.6,16.73,10.13,1116.12,19
BDBDW2PCN,SKU-00012,walmart,2025-07-13 13:02:28.163485,92.39,24.27,116.66,1,45.35,116.66,71.31,7364.3,18
B9T84AZYT,SKU-00013,amazon,2025-07-13 13:02:28.163485,41.2,44.8,85.99,2,22.0,43.0,21.0,2142.21,19
BJXEPQ85J,SKU-00014,walmart,2025-07-13 13:02:28.163485,61.17,8.77,69.94,1,37.18,69.94,32.76,2617.82,62
BSG65KXVF,SKU-00015,amazon,2025-07-13 13:02:28.163485,56.44,85.3,141.74,7,11.32,20.25,8.93,2051.4,25
B1T2TALA7,SKU-00016,amazon,2025-07-13 13:02:28.163485,116.91,62.84,179.75,7,9.16,25.68,16.51,979.19,28
B53LC58DR,SKU-00017,walmart,2025-07-13 13:02:28.163485,20.37,10.85,31.22,1,21.07,31.22,10.15,2846.33,41
BC11ERTJ5,SKU-00018,amazon,2025-07-13 13:02:28.163485,82.73,55.18,137.92,2,26.68,68.96,42.27,5166.68,20
BPHT0HL9X,SKU-00019,amazon,2025-07-13 13:02:28.163485,28.52,10.15,38.67,1,17.34,38.67,21.32,1806.24,66
BPSEIMVIH,SKU-00020,walmart,2025-07-13 13:02:28.163485,93.49,88.07,181.56,4,27.07,45.39,18.32,1646.77,21
BCWI64CIY,SKU-00021,amazon,2025-07-13 13:02:28.163485,13.92,15.28,29.2,0,13.25,29.2,15.95,2069.24,39
BHE7UR23G,SKU-00022,amazon,2025-07-13 13:02:28.163485,337.2,64.3,401.5,7,24.84,57.36,32.52,3077.53,42
BDPPQ0Y9D,SKU-00023,walmart,2025-07-13 13:02:28.163485,53.3,12.98,66.28,1,38.41,66.28,27.87,4180.54,46
BOM5IGQPK,SKU-00024,walmart,2025-07-13 13:02:28.163485,202.11,54.25,256.37,7,14.92,36.62,21.71,2010.92,90
BI7P5TB94,SKU-00025,amazon,2025-07-13 13:02:28.163485,84.74,50.52,135.26,3,27.41,45.09,17.68,4800.95,38
B874FRHOC,SKU-00026,amazon,2025-07-13 13:02:28.163485,124.29,41.5,165.79,6,18.31,27.63,9.32,2002.79,45
BN9J2QP89,SKU-00027,walmart,2025-07-13 13:02:28.163485,14.63,9.61,24.24,0,16.67,24.24,7.56,2375.83,81
BUZFK8UT0,SKU-00028,amazon,2025-07-13 13:02:28.163485,67.02,17.23,84.26,2,25.28,42.13,16.85,3965.41,23
BCVS4F8CG,SKU-00029,amazon,2025-07-13 13:02:28.163485,90.02,27.94,117.96,4,15.24,29.49,14.25,1309.11,82
BVYIE6IVW,SKU-00030,walmart,2025-07-13 13:02:28.163485,32.98,10.34,43.33,2,13.52,21.66,8.15,1547.41,51
BPVS7HZIO,SKU-00031,walmart,2025-07-13 13:02:28.163485,50.77,39.79,90.56,1,52.94,90.56,37.62,5931.46,81
BYKL1CQ99,SKU-00032,amazon,2025-07-13 13:02:28.163485,135.96,36.57,172.54,2,42.47,86.27,43.8,7628.53,67
BCHJ755NF,SKU-00033,walmart,2025-07-13 13:02:28.163485,38.27,11.15,49.42,0,32.44,49.42,16.98,2809.76,70
B4ZW9XA3K,SKU-00034,walmart,2025-07-13 13:02:28.163485,153.04,40.33,193.37,2,55.61,96.69,41.08,5348.38,46
BX7EEDTJV,SKU-00035,walmart,2025-07-13 13:02:28.163485,175.31,6.19,181.5,4,13.79,45.38,31.58,1095.1,32
BZHWJR64D,SKU-00036,amazon,2025-07-13 13:02:28.163485,46.23,3.9,50.13,0,27.23,50.13,22.89,4183.24,84
BPJA1WJ0T,SKU-00037,amazon,2025-07-13 13:02:28.163485,46.76,30.88,77.64,2,21.49,38.82,17.33,1546.15,53
BPAC56T4U,SKU-00038,amazon,2025-07-13 13:02:28.163485,46.79,10.0,56.78,1,24.25,56.78,32.54,1769.74,38
BFEL6246H,SKU-00039,walmart,2025-07-13 13:02:28.163485,27.29,7.37,34.66,1,13.69,34.66,20.98,910.56,38
BID25OWF7,SKU-00040,walmart,2025-07-13 13:02:28.163485,92.65,62.66,155.31,7,14.75,22.19,7.44,2068.97,70
B5935A0L7,SKU-00041,walmart,2025-07-13 13:02:28.163485,68.04,42.26,110.3,1,66.58,110.3,43.72,12244.48,76
B253J2D54,SKU-00042,walmart,2025-07-13 13:02:28.163485,74.42,34.92,109.33,1,38.87,109.33,70.46,2446.29,34
BI3QK2IAG,SKU-00043,walmart,2025-07-13 13:02:28.163485,50.16,40.84,91.01,1,60.19,91.01,30.82,8217.07,54
BL58KXO9T,SKU-00044,walmart,2025-07-13 13:02:28.163485,51.98,39.92,91.9,2,31.26,45.95,14.69,2181.8,18
B7E8G8JDP,SKU-00045,walmart,2025-07-13 13:02:28.163485,53.14,17.07,70.22,1,46.81,70.22,23.4,8011.02,74
B0LVSNUJZ,SKU-00046,amazon,2025-07-13 13:02:28.163485,46.09,11.05,57.14,1,27.72,57.14,29.42,2077.86,36
BA7TZ0YNC,SKU-00047,walmart,2025-07-13 13:02:28.163485,55.56,25.31,80.87,1,46.94,80.87,33.93,7749.22,70
BXLL4ZKLO,SKU-00048,walmart,2025-07-13 13:02:28.163485,23.45,10.24,33.69,0,17.89,33.69,15.8,2001.4,45
BOKEP7Y6W,SKU-00049,walmart,2025-07-13 13:02:28.163485,30.78,33.54,64.32,1,21.9,64.32,42.42,1594.94,56
BKTAKPUXQ,SKU-00050,amazon,2025-07-13 13:02:28.163485,62.5,32.11,94.61,6,6.53,15.77,9.23,365.57,85
BXAJI0Y6D,SKU-00001,walmart,2025-07-14 13:02:28.163485,35.45,34.88,70.33,1,30.35,70.33,39.99,3520.88,71
BPBHSAHXT,SKU-00002,walmart,2025-07-14 13:02:28.163485,147.5,24.25,171.75,2,48.96,85.88,36.92,2972.33,49
BHV3A3ZMF,SKU-00003,amazon,2025-07-14 13:02:28.163485,29.74,9.14,38.88,1,15.72,38.88,23.16,1241.87,54
B8MDD4V30,SKU-00004,walmart,2025-07-14 13:02:28.163485,91.85,36.17,128.02,2,33.4,64.01,30.61,3989.68,82
BT9NT3W5U,SKU-00005,walmart,2025-07-14 13:02:28.163485,45.14,23.89,69.03,1,25.28,69.03,43.75,4312.58,26
BZBIKCIDK,SKU-00006,walmart,2025-07-14 13:02:28.163485,54.28,253.14,307.43,9,20.56,34.16,13.6,1296.18,47
BWNNHJ7XV,SKU-00007,walmart,2025-07-14 13:02:28.163485,19.87,6.21,26.08,0,8.05,26.08,18.03,1553.35,42
BG0FN9XUY,SKU-00008,walmart,2025-07-14 13:02:28.163485,80.03,41.55,121.58,1,81.85,121.58,39.73,16042.27,46
B41IBLJH7,SKU-00009,amazon,2025-07-14 13:02:28.163485,10.57,4.92,15.49,0,10.7,15.49,4.79,1631.58,56
B5LXO6QJI,SKU-00010,walmart,2025-07-14 13:02:28.163485,20.34,7.11,27.45,0,18.59,27.45,8.86,3151.0,70
BUJV6OH9S,SKU-00011,walmart,2025-07-14 13:02:28.163485,210.08,62.16,272.24,16,5.54,17.02,11.47,706.62,54
BDBDW2PCN,SKU-00012,amazon,2025-07-14 13:02:28.163485,211.6,57.91,269.51,15,7.38,17.97,10.58,834.76,40
B9T84AZYT,SKU-00013,walmart,2025-07-14 13:02:28.163485,42.91,10.37,53.28,1,28.42,53.28,24.86,3655.59,16
BJXEPQ85J,SKU-00014,amazon,2025-07-14 13:02:28.163485,168.63,72.25,240.88,3,44.85,80.29,35.44,6949.84,63
BSG65KXVF,SKU-00015,amazon,2025-07-14 13:02:28.163485,39.63,46.51,86.14,2,29.29,43.07,13.78,3693.63,86
B1T2TALA7,SKU-00016,walmart,2025-07-14 13:02:28.163485,39.98,12.4,52.38,1,25.82,52.38,26.55,4133.26,49
B53LC58DR,SKU-00017,walmart,2025-07-14 13:02:28.163485,46.63,40.49,87.12,1,48.52,87.12,38.61,5671.61,64
BC11ERTJ5,SKU-00018,walmart,2025-07-14 13:02:28.163485,76.87,133.55,210.41,8,15.56,26.3,10.74,2516.21,81
BPHT0HL9X,SKU-00019,amazon,2025-07-14 13:02:28.163485,5.42,1.9,7.31,0,3.34,7.31,3.97,484.11,30
BPSEIMVIH,SKU-00020,amazon,2025-07-14 13:02:28.163485,142.68,28.89,171.58,2,30.38,85.79,55.41,4473.21,32
BCWI64CIY,SKU-00021,amazon,2025-07-14 13:02:28.163485,96.29,23.21,119.49,2,40.78,59.75,18.97,4210.86,46
BHE7UR23G,SKU-00022,amazon,2025-07-14 13:02:28.163485,201.46,12.54,213.99,3,31.37,71.33,39.96,5314.87,49
BDPPQ0Y9D,SKU-00023,walmart,2025-07-14 13:02:28.163485,75.39,10.95,86.34,1,48.12,86.34,38.21,9280.97,86
BOM5IGQPK,SKU-00024,walmart,2025-07-14 13:02:28.163485,277.13,133.72,410.84,7,22.07,58.69,36.63,4003.26,32
BI7P5TB94,SKU-00025,amazon,2025-07-14 13:02:28.163485,64.45,22.4,86.86,3,10.84,28.95,18.11,593.84,21
B874FRHOC,SKU-00026,amazon,2025-07-14 13:02:28.163485,110.87,19.85,130.71,5,14.52,26.14,11.63,2698.32,74
BN9J2QP89,SKU-00027,amazon,2025-07-14 13:02:28.163485,111.44,21.15,132.59,4,22.04,33.15,11.11,3071.76,44
BUZFK8UT0,SKU-00028,walmart,2025-07-14 13:02:28.163485,80.61,13.31,93.93,1,30.39,93.93,63.53,4408.56,86
BCVS4F8CG,SKU-00029,walmart,2025-07-14 13:02:28.163485,101.91,20.24,122.15,3,26.3,40.72,14.41,3927.95,21
BVYIE6IVW,SKU-00030,walmart,2025-07-14 13:02:28.163485,8.91,2.45,11.36,0,5.71,11.36,5.65,616.78,23
BPVS7HZIO,SKU-00031,amazon,2025-07-14 13:02:28.163485,51.65,37.09,88.74,2,16.74,44.37,27.63,1311.72,80
BYKL1CQ99,SKU-00032,walmart,2025-07-14 13:02:28.163485,144.76,36.04,180.8,2,46.09,90.4,44.31,3610.73,77
BCHJ755NF,SKU-00033,walmart,2025-07-14 13:02:28.163485,96.54,62.58,159.12,3,27.19,53.04,25.86,4699.15,81
B4ZW9XA3K,SKU-00034,walmart,2025-07-14 13:02:28.163485,125.85,33.62,159.47,5,13.72,31.89,18.18,2653.59,78
BX7EEDTJV,SKU-00035,amazon,2025-07-14 13:02:28.163485,91.17,28.6,119.78,1,41.36,119.78,78.42,7549.26,21
BZHWJR64D,SKU-00036,walmart,2025-07-14 13:02:28.163485,22.67,3.3,25.97,0,9.69,25.97,16.28,1122.77,57
BPJA1WJ0T,SKU-00037,walmart,2025-07-14 13:02:28.163485,60.43,21.36,81.79,2,13.32,40.9,27.58,2050.94,89
BPAC56T4U,SKU-00038,walmart,2025-07-14 13:02:28.163485,32.07,20.81,52.89,1,31.85,52.89,21.04,4521.72,56
BFEL6246H,SKU-00039,walmart,2025-07-14 13:02:28.163485,53.63,25.79,79.42,4,12.29,19.85,7.57,841.42,66
BID25OWF7,SKU-00040,walmart,2025-07-14 13:02:28.163485,75.6,20.6,96.2,4,12.86,24.05,11.19,1571.61,73
B5935A0L7,SKU-00041,walmart,2025-07-14 13:02:28.163485,91.13,48.81,139.93,2,22.98,69.97,46.98,2322.95,86
B253J2D54,SKU-00042,amazon,2025-07-14 13:02:28.163485,179.67,85.63,265.3,4,40.82,66.32,25.5,3912.0,21
BI3QK2IAG,SKU-00043,walmart,2025-07-14 13:02:28.163485,60.72,20.43,81.15,1,32.76,81.15,48.39,5081.11,58
BL58KXO9T,SKU-00044,amazon,2025-07-14 13:02:28.163485,53.48,12.83,66.31,0,44.16,66.31,22.14,5272.53,31
B7E8G8JDP,SKU-00045,walmart,2025-07-14 13:02:28.163485,178.19,40.77,218.96,4,37.48,54.74,17.26,4638.91,76
B0LVSNUJZ,SKU-00046,walmart,2025-07-14 13:02:28.163485,75.25,10.46,85.71,1,43.63,85.71,42.09,3277.17,48
BA7TZ0YNC,SKU-00047,walmart,2025-07-14 13:02:28.163485,136.35,17.74,154.09,2,25.36,77.04,51.68,3248.92,48
BXLL4ZKLO,SKU-00048,amazon,2025-07-14 13:02:28.163485,53.85,123.36,177.21,2,38.87,88.61,49.74,7233.51,68
BOKEP7Y6W,SKU-00049,amazon,2025-07-14 13:02:28.163485,131.83,50.21,182.04,2,53.51,91.02,37.51,5005.86,36
BKTAKPUXQ,SKU-00050,walmart,2025-07-14 13:02:28.163485,34.18,23.18,57.36,1,20.8,57.36,36.57,2175.28,19
BXAJI0Y6D,SKU-00001,walmart,2025-07-15 13:02:28.163485,51.26,24.22,75.48,2,20.68,37.74,17.06,2834.54,67
BPBHSAHXT,SKU-00002,amazon,2025-07-15 13:02:28.163485,80.33,35.6,115.93,3,14.16,38.64,24.49,1132.13,47
BHV3A3ZMF,SKU-00003,walmart,2025-07-15 13:02:28.163485,24.82,6.76,31.58,0,11.18,31.58,20.4,2168.23,60
B8MDD4V30,SKU-00004,amazon,2025-07-15 13:02:28.163485,72.51,12.75,85.26,5,6.11,17.05,10.94,421.99,47
BT9NT3W5U,SKU-00005,walmart,2025-07-15 13:02:28.163485,2.17,1.71,3.88,0,1.81,3.88,2.07,235.63,37
BZBIKCIDK,SKU-00006,amazon,2025-07-15 13:02:28.163485,114.51,49.93,164.44,3,27.28,54.81,27.54,1934.72,22
BWNNHJ7XV,SKU-00007,walmart,2025-07-15 13:02:28.163485,15.43,10.97,26.4,0,10.18,26.4,16.22,551.08,34
BG0FN9XUY,SKU-00008,amazon,2025-07-15 13:02:28.163485,67.5,9.27,76.77,1,27.25,76.77,49.53,5411.28,80
B41IBLJH7,SKU-00009,walmart,2025-07-15 13:02:28.163485,63.46,42.44,105.91,3,17.44,35.3,17.86,3105.78,71
B5LXO6QJI,SKU-00010,walmart,2025-07-15 13:02:28.163485,276.48,14.44,290.93,11,11.69,26.45,14.76,1904.9,73
BUJV6OH9S,SKU-00011,amazon,2025-07-15 13:02:28.163485,118.34,138.41,256.75,4,25.16,64.19,39.02,2952.56,62
BDBDW2PCN,SKU-00012,amazon,2025-07-15 13:02:28.163485,80.93,29.99,110.91,2,32.15,55.46,23.3,6036.84,21
B9T84AZYT,SKU-00013,amazon,2025-07-15 13:02:28.163485,165.22,63.88,229.11,3,36.77,76.37,39.6,6067.26,56
BJXEPQ85J,SKU-00014,amazon,2025-07-15 13:02:28.163485,55.51,31.0,86.51,2,14.27,43.26,28.99,2269.28,88
BSG65KXVF,SKU-00015,amazon,2025-07-15 13:02:28.163485,34.3,6.6,40.9,1,14.33,40.9,26.57,1775.85,88
B1T2TALA7,SKU-00016,walmart,2025-07-15 13:02:28.163485,27.27,6.65,33.91,0,15.02,33.91,18.9,1296.54,17
B53LC58DR,SKU-00017,walmart,2025-07-15 13:02:28.163485,36.43,3.55,39.98,0,21.65,39.98,18.33,3852.55,67
BC11ERTJ5,SKU-00018,walmart,2025-07-15 13:02:28.163485,53.97,18.98,72.95,2,12.87,36.48,23.6,1896.02,27
BPHT0HL9X,SKU-00019,amazon,2025-07-15 13:02:28.163485,71.74,5.94,77.68,1,54.33,77.68,23.35,8119.11,43
BPSEIMVIH,SKU-00020,walmart,2025-07-15 13:02:28.163485,86.84,32.02,118.87,5,10.84,23.77,12.93,2006.17,85
BCWI64CIY,SKU-00021,walmart,2025-07-15 13:02:28.163485,129.93,33.75,163.67,2,41.71,81.84,40.13,6875.48,21
BHE7UR23G,SKU-00022,amazon,2025-07-15 13:02:28.163485,126.3,73.74,200.04,3,35.01,66.68,31.67,2898.06,48
BDPPQ0Y9D,SKU-00023,amazon,2025-07-15 13:02:28.163485,46.31,175.49,221.81,2,65.95,110.9,44.96,10914.76,38
BOM5IGQPK,SKU-00024,amazon,2025-07-15 13:02:28.163485,60.09,18.7,78.79,4,6.27,19.7,13.43,392.06,87
BI7P5TB94,SKU-00025,walmart,2025-07-15 13:02:28.163485,134.77,43.3,178.07,2,39.96,89.03,49.07,5035.66,69
B874FRHOC,SKU-00026,walmart,2025-07-15 13:02:28.163485,71.45,81.07,152.52,8,12.14,19.07,6.92,2082.42,41
BN9J2QP89,SKU-00027,amazon,2025-07-15 13:02:28.163485,108.3,19.18,127.48,2,34.89,63.74,28.85,3594.77,77
BUZFK8UT0,SKU-00028,amazon,2025-07-15 13:02:28.163485,169.9,55.1,225.0,12,6.93,18.75,11.82,396.98,50
BCVS4F8CG,SKU-00029,amazon,2025-07-15 13:02:28.163485,110.2,39.55,149.74,6,13.4,24.96,11.55,1156.36,41
BVYIE6IVW,SKU-00030,amazon,2025-07-15 13:02:28.163485,63.4,29.17,92.57,3,12.19,30.86,18.67,685.43,85
BPVS7HZIO,SKU-00031,amazon,2025-07-15 13:02:28.163485,31.95,6.05,37.99,0,13.12,37.99,24.87,1635.4,15
BYKL1CQ99,SKU-00032,walmart,2025-07-15 13:02:28.163485,62.35,29.51,91.86,3,18.79,30.62,11.83,2923.47,20
BCHJ755NF,SKU-00033,amazon,2025-07-15 13:02:28.163485,18.25,10.42,28.67,0,13.8,28.67,14.87,2112.68,77
B4ZW9XA3K,SKU-00034,amazon,2025-07-15 13:02:28.163485,7.64,11.98,19.62,0,7.33,19.62,12.29,932.72,19
BX7EEDTJV,SKU-00035,walmart,2025-07-15 13:02:28.163485,16.68,5.09,21.78,0,14.46,21.78,7.32,1046.57,34
BZHWJR64D,SKU-00036,amazon,2025-07-15 13:02:28.163485,104.95,41.68,146.62,1,81.65,146.62,64.98,4469.79,25
