campaign_id,platform,campaign_type,date,impressions,clicks,spend,sales,orders,acos,roas,cpc,ctr,conversion_rate
CAMP-000014,walmart,sponsored_brands,2025-07-10 13:02:27.967686,2949,72,85.56,90.95,1,0.941,1.06,1.19,2.45,2.682
CAMP-000015,amazon,sponsored_brands,2025-07-10 13:02:27.967686,3385,134,135.22,667.29,20,0.203,4.93,1.01,3.967,15.368
CAMP-000016,amazon,sponsored_products,2025-07-10 13:02:27.967686,6277,423,991.87,1910.03,26,0.519,1.93,2.34,6.743,6.253
CAMP-000017,amazon,sponsored_display,2025-07-10 13:02:27.967686,3348,112,105.49,474.39,14,0.222,4.5,0.94,3.367,12.933
CAMP-000018,walmart,sponsored_display,2025-07-10 13:02:27.967686,4563,200,319.31,270.23,3,1.182,0.85,1.6,4.404,1.802
CAMP-000019,walmart,sponsored_products,2025-07-10 13:02:27.967686,1108,15,11.99,48.97,1,0.245,4.09,0.8,1.387,7.925
CAMP-000020,amazon,sponsored_products,2025-07-10 13:02:27.967686,6057,192,183.1,956.67,12,0.191,5.22,0.95,3.179,6.383
CAMP-000021,amazon,sponsored_products,2025-07-10 13:02:27.967686,3249,206,331.81,866.46,25,0.383,2.61,1.61,6.365,12.549
CAMP-000022,walmart,sponsored_display,2025-07-10 13:02:27.967686,2425,49,39.01,0.0,0,1.0,0.0,0.8,2.04,1.637
CAMP-000023,walmart,sponsored_display,2025-07-10 13:02:27.967686,4972,314,784.19,1040.81,42,0.753,1.33,2.5,6.329,13.468
CAMP-000024,amazon,sponsored_brands,2025-07-10 13:02:27.967686,3230,143,439.62,141.08,2,3.116,0.32,3.07,4.443,1.525
CAMP-000025,walmart,sponsored_brands,2025-07-10 13:02:27.967686,3688,208,72.21,678.85,21,0.106,9.4,0.35,5.655,10.218
CAMP-000001,walmart,sponsored_display,2025-07-11 13:02:27.967686,3601,96,75.17,74.99,1,1.002,1.0,0.78,2.681,1.052
CAMP-000002,amazon,sponsored_products,2025-07-11 13:02:27.967686,8220,304,249.88,1300.94,24,0.192,5.21,0.82,3.699,8.002
CAMP-000003,walmart,sponsored_products,2025-07-11 13:02:27.967686,9911,385,104.27,770.88,20,0.135,7.39,0.27,3.894,5.32
CAMP-000004,walmart,sponsored_display,2025-07-11 13:02:27.967686,5756,99,67.27,155.71,4,0.432,2.31,0.68,1.725,4.808
CAMP-000005,amazon,sponsored_display,2025-07-11 13:02:27.967686,2866,314,179.85,2093.32,56,0.086,11.64,0.57,10.957,17.845
CAMP-000006,amazon,sponsored_products,2025-07-11 13:02:27.967686,573,21,60.89,98.26,2,0.62,1.61,2.9,3.757,11.629
CAMP-000007,amazon,sponsored_display,2025-07-11 13:02:27.967686,2754,77,174.44,1031.4,11,0.169,5.91,2.27,2.801,14.623
CAMP-000008,walmart,sponsored_products,2025-07-11 13:02:27.967686,4455,110,49.62,1038.8,9,0.048,20.94,0.45,2.482,8.872
CAMP-000009,walmart,sponsored_brands,2025-07-11 13:02:27.967686,3644,178,528.13,617.15,9,0.856,1.17,2.97,4.908,5.15
CAMP-000010,amazon,sponsored_display,2025-07-11 13:02:27.967686,6735,571,869.71,3110.03,101,0.28,3.58,1.52,8.481,17.698
CAMP-000011,walmart,sponsored_display,2025-07-11 13:02:27.967686,5273,153,177.22,57.2,2,3.098,0.32,1.16,2.919,1.682
CAMP-000012,walmart,sponsored_brands,2025-07-11 13:02:27.967686,5037,280,335.57,1120.59,35,0.299,3.34,1.2,5.564,12.801
CAMP-000013,walmart,sponsored_products,2025-07-11 13:02:27.967686,3137,215,143.68,182.99,4,0.785,1.27,0.67,6.878,2.014
CAMP-000014,amazon,sponsored_brands,2025-07-11 13:02:27.967686,1630,63,113.75,138.41,2,0.822,1.22,1.81,3.876,3.537
CAMP-000015,walmart,sponsored_display,2025-07-11 13:02:27.967686,4186,49,80.04,67.96,2,1.178,0.85,1.63,1.179,6.112
CAMP-000016,walmart,sponsored_brands,2025-07-11 13:02:27.967686,1340,33,34.44,0.0,0,1.0,0.0,1.04,2.476,1.805
CAMP-000017,walmart,sponsored_brands,2025-07-11 13:02:27.967686,3635,126,87.76,263.03,10,0.334,3.0,0.7,3.466,8.016
CAMP-000018,amazon,sponsored_display,2025-07-11 13:02:27.967686,508,7,3.94,55.31,1,0.071,14.04,0.56,1.444,19.048
CAMP-000019,amazon,sponsored_display,2025-07-11 13:02:27.967686,7012,247,199.53,534.43,20,0.373,2.68,0.81,3.533,8.197
CAMP-000020,walmart,sponsored_display,2025-07-11 13:02:27.967686,6653,322,612.7,319.45,21,1.918,0.52,1.9,4.844,6.715
CAMP-000021,walmart,sponsored_products,2025-07-11 13:02:27.967686,3713,33,39.27,0.0,0,1.0,0.0,1.19,0.905,2.103
CAMP-000022,walmart,sponsored_products,2025-07-11 13:02:27.967686,1327,18,7.41,66.89,1,0.111,9.03,0.41,1.357,8.105
CAMP-000023,walmart,sponsored_products,2025-07-11 13:02:27.967686,2632,79,45.35,53.02,2,0.855,1.17,0.57,3.006,2.775
CAMP-000024,walmart,sponsored_brands,2025-07-11 13:02:27.967686,4596,120,106.49,475.18,12,0.224,4.46,0.89,2.62,10.004
CAMP-000025,walmart,sponsored_brands,2025-07-11 13:02:27.967686,1162,41,56.7,130.83,2,0.433,2.31,1.38,3.528,5.597
CAMP-000001,walmart,sponsored_display,2025-07-12 13:02:27.967686,9573,753,941.88,4774.23,48,0.197,5.07,1.25,7.868,6.425
CAMP-000002,amazon,sponsored_display,2025-07-12 13:02:27.967686,1950,59,95.65,165.85,7,0.577,1.73,1.62,3.04,13.228
CAMP-000003,walmart,sponsored_brands,2025-07-12 13:02:27.967686,2969,27,17.0,112.63,4,0.151,6.62,0.63,0.941,18.266
CAMP-000004,amazon,sponsored_products,2025-07-12 13:02:27.967686,3180,112,237.85,706.58,15,0.337,2.97,2.12,3.537,13.56
CAMP-000005,amazon,sponsored_display,2025-07-12 13:02:27.967686,2278,61,126.26,151.47,9,0.834,1.2,2.07,2.702,15.136
CAMP-000006,walmart,sponsored_products,2025-07-12 13:02:27.967686,2633,54,72.7,307.08,4,0.237,4.22,1.35,2.077,9.229
CAMP-000007,amazon,sponsored_products,2025-07-12 13:02:27.967686,7045,304,1299.64,1476.34,19,0.88,1.14,4.28,4.315,6.292
CAMP-000008,walmart,sponsored_brands,2025-07-12 13:02:27.967686,4225,325,416.56,647.56,13,0.643,1.55,1.28,7.694,4.198
CAMP-000009,amazon,sponsored_brands,2025-07-12 13:02:27.967686,3453,86,90.48,219.77,4,0.412,2.43,1.05,2.51,5.209
CAMP-000010,amazon,sponsored_display,2025-07-12 13:02:27.967686,28037,871,869.5,2727.74,37,0.319,3.14,1.0,3.108,4.294
CAMP-000011,amazon,sponsored_display,2025-07-12 13:02:27.967686,9712,218,268.77,832.95,24,0.323,3.1,1.23,2.253,11.304
CAMP-000012,walmart,sponsored_products,2025-07-12 13:02:27.967686,8347,113,275.88,811.27,8,0.34,2.94,2.44,1.364,7.907
CAMP-000013,walmart,sponsored_products,2025-07-12 13:02:27.967686,8661,293,337.46,1615.4,23,0.209,4.79,1.15,3.39,8.049
CAMP-000014,walmart,sponsored_brands,2025-07-12 13:02:27.967686,2934,247,394.37,1510.81,30,0.261,3.83,1.6,8.429,12.329
CAMP-000015,amazon,sponsored_brands,2025-07-12 13:02:27.967686,1499,2,2.9,0.0,0,1.0,0.0,1.45,0.149,7.262
CAMP-000016,amazon,sponsored_products,2025-07-12 13:02:27.967686,12602,154,107.73,356.38,7,0.302,3.31,0.7,1.229,4.592
CAMP-000017,walmart,sponsored_display,2025-07-12 13:02:27.967686,8151,197,208.69,436.41,18,0.478,2.09,1.06,2.418,9.629
CAMP-000018,walmart,sponsored_display,2025-07-12 13:02:27.967686,628,27,18.2,67.43,3,0.27,3.71,0.67,4.43,13.913
CAMP-000019,amazon,sponsored_brands,2025-07-12 13:02:27.967686,590,15,23.85,31.21,1,0.764,1.31,1.59,2.698,6.767
CAMP-000020,amazon,sponsored_display,2025-07-12 13:02:27.967686,584,22,7.83,120.98,1,0.065,15.44,0.36,3.857,5.901
CAMP-000021,amazon,sponsored_products,2025-07-12 13:02:27.967686,1099,39,50.19,274.82,4,0.183,5.48,1.29,3.613,12.65
CAMP-000022,amazon,sponsored_brands,2025-07-12 13:02:27.967686,948,12,18.31,56.59,1,0.324,3.09,1.53,1.31,14.016
CAMP-000023,amazon,sponsored_products,2025-07-12 13:02:27.967686,156,18,11.73,0.0,0,1.0,0.0,0.65,11.655,1.587
CAMP-000024,amazon,sponsored_display,2025-07-12 13:02:27.967686,2992,162,177.38,359.43,12,0.493,2.03,1.09,5.434,7.799
CAMP-000025,walmart,sponsored_products,2025-07-12 13:02:27.967686,1949,70,71.62,54.56,2,1.313,0.76,1.02,3.599,4.098
CAMP-000001,amazon,sponsored_display,2025-07-13 13:02:27.967686,1517,136,218.3,884.22,12,0.247,4.05,1.61,8.978,9.376
CAMP-000002,walmart,sponsored_products,2025-07-13 13:02:27.967686,2391,45,88.14,296.55,4,0.297,3.36,1.96,1.919,10.899
CAMP-000003,walmart,sponsored_display,2025-07-13 13:02:27.967686,2814,76,36.87,271.93,7,0.136,7.37,0.49,2.716,10.239
CAMP-000004,amazon,sponsored_brands,2025-07-13 13:02:27.967686,4844,264,154.43,276.76,13,0.558,1.79,0.58,5.469,4.936
CAMP-000005,amazon,sponsored_products,2025-07-13 13:02:27.967686,725,15,27.51,119.22,1,0.231,4.33,1.83,2.174,7.576
CAMP-000006,walmart,sponsored_products,2025-07-13 13:02:27.967686,2458,239,233.91,2368.18,26,0.099,10.12,0.98,9.745,11.137
CAMP-000007,amazon,sponsored_products,2025-07-13 13:02:27.967686,3884,87,185.06,1390.65,20,0.133,7.51,2.13,2.263,23.185
CAMP-000008,walmart,sponsored_brands,2025-07-13 13:02:27.967686,705,26,20.95,154.34,4,0.136,7.37,0.81,3.714,15.495
CAMP-000009,walmart,sponsored_products,2025-07-13 13:02:27.967686,11447,602,1052.89,1803.58,54,0.584,1.71,1.75,5.265,9.096
CAMP-000010,walmart,sponsored_products,2025-07-13 13:02:27.967686,2750,48,27.99,232.45,4,0.12,8.31,0.58,1.76,9.808
CAMP-000011,amazon,sponsored_products,2025-07-13 13:02:27.967686,7378,93,302.93,83.76,1,3.617,0.28,3.26,1.274,1.189
CAMP-000012,amazon,sponsored_display,2025-07-13 13:02:27.967686,8057,49,62.07,285.05,5,0.218,4.59,1.27,0.616,11.774
CAMP-000013,amazon,sponsored_brands,2025-07-13 13:02:27.967686,3277,78,62.72,422.19,14,0.149,6.73,0.8,2.4,18.812
CAMP-000014,walmart,sponsored_display,2025-07-13 13:02:27.967686,883,14,16.17,46.49,2,0.348,2.88,1.15,1.631,17.852
CAMP-000015,amazon,sponsored_display,2025-07-13 13:02:27.967686,25081,2254,2738.26,13423.25,222,0.204,4.9,1.21,8.99,9.862
CAMP-000016,amazon,sponsored_brands,2025-07-13 13:02:27.967686,2129,292,281.18,1587.97,24,0.177,5.65,0.96,13.748,8.507
CAMP-000017,walmart,sponsored_products,2025-07-13 13:02:27.967686,9221,179,168.48,312.76,4,0.539,1.86,0.94,1.942,2.311
CAMP-000018,amazon,sponsored_products,2025-07-13 13:02:27.967686,4955,221,53.73,1095.93,20,0.049,20.4,0.24,4.478,9.139
CAMP-000019,amazon,sponsored_products,2025-07-13 13:02:27.967686,2635,100,37.37,79.36,1,0.471,2.12,0.37,3.804,1.301
CAMP-000020,walmart,sponsored_brands,2025-07-13 13:02:27.967686,7331,350,723.19,1442.92,77,0.501,2.0,2.07,4.783,22.048
CAMP-000021,walmart,sponsored_brands,2025-07-13 13:02:27.967686,2063,26,45.63,91.57,2,0.498,2.01,1.75,1.266,9.961
CAMP-000022,amazon,sponsored_products,2025-07-13 13:02:27.967686,3528,66,108.8,45.15,1,2.41,0.41,1.65,1.872,2.307
CAMP-000023,walmart,sponsored_display,2025-07-13 13:02:27.967686,2564,37,48.68,159.82,4,0.305,3.28,1.32,1.445,10.832
CAMP-000024,amazon,sponsored_products,2025-07-13 13:02:27.967686,7632,98,110.47,99.05,3,1.115,0.9,1.13,1.293,3.83
CAMP-000025,walmart,sponsored_display,2025-07-13 13:02:27.967686,1544,89,176.7,163.34,8,1.082,0.92,1.99,5.813,9.826
CAMP-000001,amazon,sponsored_display,2025-07-14 13:02:27.967686,4949,34,45.74,210.07,4,0.218,4.59,1.35,0.703,12.982
CAMP-000002,walmart,sponsored_products,2025-07-14 13:02:27.967686,1510,105,215.32,385.99,9,0.558,1.79,2.05,6.992,9.017
CAMP-000003,amazon,sponsored_display,2025-07-14 13:02:27.967686,3039,81,130.04,184.81,3,0.704,1.42,1.61,2.671,4.602
CAMP-000004,walmart,sponsored_brands,2025-07-14 13:02:27.967686,3376,87,54.63,177.77,3,0.307,3.25,0.63,2.577,4.348
CAMP-000005,amazon,sponsored_products,2025-07-14 13:02:27.967686,1936,44,70.11,195.22,3,0.359,2.78,1.59,2.297,8.662
CAMP-000006,walmart,sponsored_brands,2025-07-14 13:02:27.967686,12155,154,128.05,497.59,14,0.257,3.89,0.83,1.274,9.523
CAMP-000007,amazon,sponsored_products,2025-07-14 13:02:27.967686,3073,22,33.45,36.9,1,0.906,1.1,1.52,0.742,5.261
CAMP-000008,walmart,sponsored_display,2025-07-14 13:02:27.967686,611,62,183.32,23.06,1,7.95,0.13,2.96,10.183,1.665
CAMP-000009,amazon,sponsored_display,2025-07-14 13:02:27.967686,22394,2357,2013.17,7576.11,64,0.266,3.76,0.85,10.527,2.732
CAMP-000010,amazon,sponsored_brands,2025-07-14 13:02:27.967686,3881,60,37.99,123.29,6,0.308,3.25,0.63,1.565,11.243
CAMP-000011,walmart,sponsored_products,2025-07-14 13:02:27.967686,20680,287,206.18,2392.41,48,0.086,11.6,0.72,1.39,17.028
CAMP-000012,walmart,sponsored_display,2025-07-14 13:02:27.967686,2350,7,3.78,45.76,1,0.083,12.12,0.54,0.309,19.78
CAMP-000013,walmart,sponsored_brands,2025-07-14 13:02:27.967686,2577,68,44.16,187.08,3,0.236,4.24,0.65,2.65,5.629
CAMP-000014,amazon,sponsored_brands,2025-07-14 13:02:27.967686,11214,1009,380.38,465.63,19,0.817,1.22,0.38,9.004,1.938
CAMP-000015,amazon,sponsored_products,2025-07-14 13:02:27.967686,6959,327,138.04,464.44,10,0.297,3.36,0.42,4.699,3.15
CAMP-000016,amazon,sponsored_products,2025-07-14 13:02:27.967686,1401,32,38.77,104.03,1,0.373,2.68,1.21,2.35,5.118
CAMP-000017,walmart,sponsored_products,2025-07-14 13:02:27.967686,12610,935,878.9,3397.71,49,0.259,3.87,0.94,7.416,5.272
CAMP-000018,amazon,sponsored_products,2025-07-14 13:02:27.967686,1046,39,29.89,410.53,7,0.073,13.73,0.77,3.774,18.985
CAMP-000019,walmart,sponsored_display,2025-07-14 13:02:27.967686,9849,111,134.57,472.34,7,0.285,3.51,1.21,1.128,7.123
CAMP-000020,walmart,sponsored_display,2025-07-14 13:02:27.967686,2220,117,261.68,1276.1,15,0.205,4.88,2.24,5.312,13.671
CAMP-000021,walmart,sponsored_brands,2025-07-14 13:02:27.967686,2428,300,370.92,800.35,38,0.463,2.16,1.24,12.354,12.77
CAMP-000022,walmart,sponsored_products,2025-07-14 13:02:27.967686,11443,210,117.94,497.73,7,0.237,4.22,0.56,1.843,3.481
CAMP-000023,amazon,sponsored_brands,2025-07-14 13:02:27.967686,2222,14,20.36,0.0,0,1.0,0.0,1.45,0.653,4.04
CAMP-000024,amazon,sponsored_brands,2025-07-14 13:02:27.967686,8247,309,360.25,216.1,7,1.667,0.6,1.17,3.752,2.389
CAMP-000025,amazon,sponsored_display,2025-07-14 13:02:27.967686,1780,76,46.35,97.74,1,0.474,2.11,0.61,4.275,2.428
CAMP-000001,amazon,sponsored_products,2025-07-15 13:02:27.967686,1887,116,75.13,166.79,9,0.45,2.22,0.65,6.165,8.064
CAMP-000002,walmart,sponsored_brands,2025-07-15 13:02:27.967686,11994,368,569.84,231.5,5,2.461,0.41,1.55,3.069,1.424
CAMP-000003,amazon,sponsored_brands,2025-07-15 13:02:27.967686,5402,116,120.11,2645.42,21,0.045,22.02,1.04,2.148,18.661
CAMP-000004,walmart,sponsored_display,2025-07-15 13:02:27.967686,15772,1018,571.66,1520.2,21,0.376,2.66,0.56,6.456,2.123
CAMP-000005,amazon,sponsored_products,2025-07-15 13:02:27.967686,7219,192,178.68,1058.42,29,0.169,5.92,0.93,2.672,15.456
CAMP-000006,amazon,sponsored_products,2025-07-15 13:02:27.967686,19871,644,1032.62,1995.95,31,0.517,1.93,1.6,3.245,4.853
CAMP-000007,walmart,sponsored_products,2025-07-15 13:02:27.967686,2677,133,285.29,394.69,12,0.723,1.38,2.15,4.991,9.575
CAMP-000008,walmart,sponsored_display,2025-07-15 13:02:27.967686,327,22,15.35,0.0,0,1.0,0.0,0.7,6.892,3.478
CAMP-000009,amazon,sponsored_brands,2025-07-15 13:02:27.967686,8425,274,327.67,666.78,8,0.491,2.03,1.2,3.255,3.037
CAMP-000010,amazon,sponsored_products,2025-07-15 13:02:27.967686,255,5,6.97,0.0,0,1.0,0.0,1.39,2.11,7.56
CAMP-000011,amazon,sponsored_display,2025-07-15 13:02:27.967686,14160,445,604.95,5290.16,73,0.114,8.74,1.36,3.149,16.604
CAMP-000012,amazon,sponsored_display,2025-07-15 13:02:27.967686,7393,295,243.68,317.28,24,0.768,1.3,0.83,3.992,8.216
CAMP-000013,amazon,sponsored_products,2025-07-15 13:02:27.967686,20015,433,311.43,956.26,49,0.326,3.07,0.72,2.166,11.516
CAMP-000014,walmart,sponsored_brands,2025-07-15 13:02:27.967686,3593,162,166.7,1081.86,26,0.154,6.49,1.03,4.519,16.473
CAMP-000015,walmart,sponsored_products,2025-07-15 13:02:27.967686,3002,57,124.6,211.92,4,0.588,1.7,2.19,1.9,8.758
CAMP-000016,walmart,sponsored_products,2025-07-15 13:02:27.967686,8308,309,813.78,441.04,8,1.845,0.54,2.63,3.728,2.824
CAMP-000017,walmart,sponsored_display,2025-07-15 13:02:27.967686,1191,75,40.58,394.05,8,0.103,9.71,0.54,6.311,11.351
CAMP-000018,amazon,sponsored_products,2025-07-15 13:02:27.967686,29047,568,1056.03,3399.87,40,0.311,3.22,1.86,1.957,7.065
CAMP-000019,walmart,sponsored_brands,2025-07-15 13:02:27.967686,27566,868,408.26,4004.93,71,0.102,9.81,0.47,3.152,8.245
CAMP-000020,walmart,sponsored_display,2025-07-15 13:02:27.967686,2831,128,71.57,1032.85,10,0.069,14.43,0.56,4.552,8.324
CAMP-000021,amazon,sponsored_brands,2025-07-15 13:02:27.967686,8714,476,611.22,1324.48,37,0.461,2.17,1.28,5.472,7.796
CAMP-000022,amazon,sponsored_brands,2025-07-15 13:02:27.967686,3069,85,69.87,895.71,12,0.078,12.82,0.82,2.778,14.851
CAMP-000023,walmart,sponsored_display,2025-07-15 13:02:27.967686,6750,42,16.66,69.9,2,0.238,4.2,0.4,0.634,5.848
CAMP-000024,walmart,sponsored_products,2025-07-15 13:02:27.967686,17768,114,130.92,965.81,6,0.136,7.38,1.15,0.644,5.478
CAMP-000025,walmart,sponsored_display,2025-07-15 13:02:27.967686,945,45,64.47,75.87,1,0.85,1.18,1.43,4.858,2.435
CAMP-000001,amazon,sponsored_brands,2025-07-16 13:02:27.967686,4974,289,249.95,4250.29,72,0.059,17.0,0.86,5.821,25.073
CAMP-000002,amazon,sponsored_brands,2025-07-16 13:02:27.967686,4768,93,74.51,536.57,9,0.139,7.2,0.8,1.96,10.066
CAMP-000003,amazon,sponsored_display,2025-07-16 13:02:27.967686,6352,196,45.45,194.73,4,0.233,4.28,0.23,3.099,2.375
CAMP-000004,amazon,sponsored_products,2025-07-16 13:02:27.967686,4863,301,395.91,472.21,23,0.838,1.19,1.32,6.196,7.683
CAMP-000005,amazon,sponsored_products,2025-07-16 13:02:27.967686,6156,63,77.77,317.59,7,0.245,4.08,1.23,1.027,11.5
CAMP-000006,amazon,sponsored_products,2025-07-16 13:02:27.967686,1450,58,34.89,950.51,13,0.037,27.24,0.6,4.052,22.433
CAMP-000007,amazon,sponsored_brands,2025-07-16 13:02:27.967686,10961,908,346.22,8841.79,133,0.039,25.54,0.38,8.291,14.706
CAMP-000008,walmart,sponsored_brands,2025-07-16 13:02:27.967686,9960,324,107.49,370.15,12,0.29,3.44,0.33,3.263,3.97
CAMP-000009,amazon,sponsored_products,2025-07-16 13:02:27.967686,2597,11,11.62,80.86,1,0.144,6.96,1.06,0.45,15.072
CAMP-000010,amazon,sponsored_display,2025-07-16 13:02:27.967686,2407,19,12.3,0.0,0,1.0,0.0,0.65,0.795,5.103
CAMP-000011,walmart,sponsored_products,2025-07-16 13:02:27.967686,821,51,46.34,351.25,5,0.132,7.58,0.91,6.274,11.527
CAMP-000012,walmart,sponsored_products,2025-07-16 13:02:27.967686,6323,145,164.05,533.99,9,0.307,3.26,1.13,2.304,6.785
CAMP-000013,walmart,sponsored_display,2025-07-16 13:02:27.967686,3164,244,216.6,1300.16,39,0.167,6.0,0.89,7.727,16.336
CAMP-000014,walmart,sponsored_brands,2025-07-16 13:02:27.967686,3782,27,13.16,0.0,0,1.0,0.0,0.49,0.719,2.655
CAMP-000015,amazon,sponsored_display,2025-07-16 13:02:27.967686,2564,151,170.89,762.43,16,0.224,4.46,1.13,5.906,10.779
CAMP-000016,walmart,sponsored_products,2025-07-16 13:02:27.967686,12123,1209,749.37,14739.54,168,0.051,19.67,0.62,9.974,13.923
CAMP-000017,amazon,sponsored_products,2025-07-16 13:02:27.967686,8724,181,258.14,1442.76,27,0.179,5.59,1.43,2.08,15.211
CAMP-000018,amazon,sponsored_display,2025-07-16 13:02:27.967686,3425,105,109.45,811.13,28,0.135,7.41,1.04,3.094,27.06
CAMP-000019,amazon,sponsored_brands,2025-07-16 13:02:27.967686,8528,157,85.28,192.23,5,0.444,2.25,0.54,1.843,3.46
CAMP-000020,amazon,sponsored_brands,2025-07-16 13:02:27.967686,4468,256,253.25,831.46,21,0.305,3.28,0.99,5.743,8.397
CAMP-000021,walmart,sponsored_brands,2025-07-16 13:02:27.967686,554,13,15.44,0.0,0,1.0,0.0,1.19,2.433,3.01
CAMP-000022,walmart,sponsored_products,2025-07-16 13:02:27.967686,1991,31,40.21,41.12,1,0.978,1.02,1.3,1.594,6.311
CAMP-000023,walmart,sponsored_products,2025-07-16 13:02:27.967686,12357,828,505.58,3408.3,47,0.148,6.74,0.61,6.702,5.718
CAMP-000024,walmart,sponsored_products,2025-07-16 13:02:27.967686,5346,248,195.85,6915.29,80,0.028,35.31,0.79,4.649,32.27
CAMP-000025,walmart,sponsored_display,2025-07-16 13:02:27.967686,4428,69,165.44,270.64,12,0.611,1.64,2.4,1.567,17.917
CAMP-000001,walmart,sponsored_display,2025-07-17 13:02:27.967686,7850,73,69.59,190.41,4,0.365,2.74,0.95,0.942,5.916
CAMP-000002,amazon,sponsored_brands,2025-07-17 13:02:27.967686,10996,131,453.66,106.75,5,4.25,0.24,3.46,1.195,4.224
CAMP-000003,walmart,sponsored_display,2025-07-17 13:02:27.967686,4896,479,518.23,1032.95,39,0.502,1.99,1.08,9.784,8.306
CAMP-000004,walmart,sponsored_products,2025-07-17 13:02:27.967686,21873,1726,3407.05,1838.28,55,1.853,0.54,1.97,7.893,3.232
CAMP-000005,amazon,sponsored_products,2025-07-17 13:02:27.967686,4024,128,290.05,608.89,21,0.476,2.1,2.27,3.202,17.134
CAMP-000006,amazon,sponsored_brands,2025-07-17 13:02:27.967686,7528,390,516.46,421.34,8,1.226,0.82,1.32,5.193,2.081
CAMP-000007,amazon,sponsored_products,2025-07-17 13:02:27.967686,7011,100,53.54,184.45,3,0.29,3.45,0.54,1.432,3.143
CAMP-000008,walmart,sponsored_display,2025-07-17 13:02:27.967686,14104,528,748.07,2225.64,45,0.336,2.98,1.42,3.749,8.709
CAMP-000009,amazon,sponsored_brands,2025-07-17 13:02:27.967686,3658,55,145.54,210.68,6,0.691,1.45,2.65,1.527,11.285
CAMP-000010,amazon,sponsored_display,2025-07-17 13:02:27.967686,2516,126,218.21,128.39,4,1.7,0.59,1.73,5.034,3.208
CAMP-000011,walmart,sponsored_display,2025-07-17 13:02:27.967686,3246,146,293.45,317.41,8,0.925,1.08,2.01,4.518,6.041
CAMP-000012,walmart,sponsored_products,2025-07-17 13:02:27.967686,2321,94,40.43,94.71,3,0.427,2.34,0.43,4.086,4.19
CAMP-000013,amazon,sponsored_display,2025-07-17 13:02:27.967686,17982,290,1539.91,1250.14,49,1.232,0.81,5.31,1.618,17.153
CAMP-000014,amazon,sponsored_brands,2025-07-17 13:02:27.967686,5714,400,565.67,1100.38,27,0.514,1.95,1.41,7.009,6.801
CAMP-000015,walmart,sponsored_products,2025-07-17 13:02:27.967686,1325,30,14.13,190.48,4,0.074,13.48,0.47,2.332,15.144
CAMP-000016,amazon,sponsored_display,2025-07-17 13:02:27.967686,4001,252,580.1,2986.9,34,0.194,5.15,2.3,6.304,13.548
CAMP-000017,walmart,sponsored_products,2025-07-17 13:02:27.967686,5115,144,151.87,402.75,8,0.377,2.65,1.05,2.818,5.703
CAMP-000018,amazon,sponsored_products,2025-07-17 13:02:27.967686,30995,1145,3844.26,16280.06,186,0.236,4.23,3.36,3.694,16.304
CAMP-000019,walmart,sponsored_display,2025-07-17 13:02:27.967686,1939,48,45.43,66.16,1,0.687,1.46,0.95,2.478,3.665
CAMP-000020,walmart,sponsored_brands,2025-07-17 13:02:27.967686,506,4,12.63,0.0,0,1.0,0.0,3.16,0.951,11.617
CAMP-000021,amazon,sponsored_display,2025-07-17 13:02:27.967686,4223,59,48.81,467.19,8,0.104,9.57,0.83,1.4,14.489
CAMP-000022,amazon,sponsored_display,2025-07-17 13:02:27.967686,5149,211,226.9,480.73,7,0.472,2.12,1.08,4.098,3.341
CAMP-000023,amazon,sponsored_display,2025-07-17 13:02:27.967686,2773,118,139.04,172.39,3,0.807,1.24,1.18,4.256,2.768
CAMP-000024,walmart,sponsored_products,2025-07-17 13:02:27.967686,893,2,4.55,0.0,0,1.0,0.0,2.28,0.265,10.541
CAMP-000025,amazon,sponsored_brands,2025-07-17 13:02:27.967686,546,15,12.89,95.99,1,0.134,7.45,0.86,2.802,9.115
CAMP-000001,amazon,sponsored_products,2025-07-18 13:02:27.967686,12211,617,803.11,4714.5,45,0.17,5.87,1.3,5.059,7.424
CAMP-000002,walmart,sponsored_brands,2025-07-18 13:02:27.967686,5008,232,251.15,1243.98,19,0.202,4.95,1.08,4.643,8.563
